,dif_min,atraso_15,periodo_dia,temporada_alta
64013,19.0,1,noche,0
64014,17.000000000000004,1,noche,0
64015,41.0,1,tarde,0
64016,53.0,1,noche,0
64017,20.0,1,noche,1
64018,21.0,1,noche,1
64019,69.0,1,noche,1
64020,93.0,1,tarde,1
64021,19.0,1,noche,1
64022,17.000000000000004,1,noche,1
64023,19.0,1,noche,1
64024,67.00000000000001,1,noche,1
64025,56.0,1,tarde,1
64026,8.000000000000002,0,noche,1
64027,-1.0000000000000002,0,mañana,0
64028,-1.0000000000000002,0,mañana,0
64029,1.0000000000000002,0,mañana,0
64030,2.0000000000000004,0,noche,0
64031,0.0,0,noche,0
64032,3.0,0,0,0
64033,1.0000000000000002,0,mañana,0
64034,-8.000000000000002,0,mañana,0
64035,-6.0,0,mañana,0
64036,-4.000000000000001,0,mañana,0
64037,4.000000000000001,0,mañana,0
64038,2.0000000000000004,0,noche,0
64039,5.0,0,noche,0
64040,7.0,0,noche,0
64041,5.0,0,mañana,0
64042,1.0000000000000002,0,mañana,1
64043,-6.0,0,mañana,1
64044,28.0,1,noche,1
64045,2.0000000000000004,0,noche,1
64046,36.0,1,noche,1
64047,5.0,0,mañana,1
64048,9.0,0,mañana,1
64049,-2.0000000000000004,0,mañana,1
64050,-2.0000000000000004,0,mañana,1
64051,5.0,0,noche,1
64052,6.0,0,noche,1
64053,10.0,0,noche,1
64054,1.0000000000000002,0,mañana,1
64055,-4.000000000000001,0,mañana,1
64056,-2.0000000000000004,0,mañana,1
64057,-1.0000000000000002,0,mañana,0
64058,3.0,0,tarde,0
64059,-3.0,0,mañana,0
64060,-2.0000000000000004,0,mañana,0
64061,-7.0,0,mañana,0
64062,2.0000000000000004,0,mañana,0
64063,-3.0,0,mañana,0
64064,10.0,0,mañana,0
64065,7.0,0,tarde,0
64066,24.0,1,mañana,0
64067,9.0,0,mañana,0
64068,14.0,0,mañana,0
64069,11.0,0,mañana,0
64070,-2.0000000000000004,0,mañana,0
64071,21.0,1,tarde,1
64072,17.000000000000004,1,mañana,1
64073,25.0,1,mañana,1
64074,118.0,1,mañana,1
64075,14.0,0,mañana,1
64076,13.0,0,tarde,1
64077,-4.000000000000001,0,mañana,1
64078,13.0,0,mañana,1
64079,2.0000000000000004,0,mañana,1
64080,16.000000000000004,1,mañana,1
64081,4.000000000000001,0,mañana,1
64082,9.0,0,tarde,1
64083,8.000000000000002,0,tarde,0
64084,-3.0,0,noche,0
64085,14.0,0,tarde,0
64086,-3.0,0,noche,0
64087,32.00000000000001,1,tarde,0
64088,19.0,1,tarde,0
64089,16.000000000000004,1,tarde,0
64090,13.0,0,tarde,0
64091,15.0,0,tarde,0
64092,34.00000000000001,1,tarde,1
64093,22.0,1,tarde,1
64094,41.0,1,tarde,1
64095,22.0,1,tarde,1
64096,3.0,0,tarde,1
64097,68.00000000000001,1,tarde,1
64098,8.000000000000002,0,tarde,1
64099,18.0,1,tarde,1
64100,10.0,0,tarde,1
64101,3.0,0,tarde,1
64102,12.0,0,tarde,1
64103,13.0,0,tarde,1
64104,5.0,0,tarde,1
64105,13.0,0,noche,0
64106,-5.0,0,noche,0
64107,41.0,1,noche,0
64108,79.0,1,noche,0
64109,22.0,1,noche,0
64110,39.0,1,0,0
64111,142.0,1,noche,1
64112,56.0,1,noche,1
64113,80.0,1,noche,1
64114,41.0,1,0,1
64115,0.0,0,noche,1
64116,12.0,0,noche,1
64117,30.0,1,noche,1
64118,43.0,1,0,1
64119,-6.0,0,noche,1
64120,9.0,0,noche,0
64121,0.0,0,noche,0
64122,6.0,0,noche,0
64123,14.0,0,noche,0
64124,28.0,1,noche,1
64125,30.0,1,noche,1
64126,21.0,1,noche,1
64127,29.0,1,noche,1
64128,7.0,0,mañana,0
64129,-9.0,0,mañana,0
64130,-10.0,0,mañana,0
64131,1.0000000000000002,0,mañana,0
64132,-1.0000000000000002,0,mañana,0
64133,17.000000000000004,1,mañana,0
64134,2.0000000000000004,0,mañana,0
64135,-4.000000000000001,0,mañana,0
64136,14.0,0,mañana,0
64137,-4.000000000000001,0,mañana,0
64138,-2.0000000000000004,0,mañana,0
64139,0.0,0,mañana,0
64140,18.0,1,mañana,0
64141,8.000000000000002,0,mañana,0
64142,-3.0,0,mañana,0
64143,6.0,0,mañana,1
64144,-1.0000000000000002,0,mañana,1
64145,76.0,1,mañana,1
64146,22.0,1,mañana,1
64147,13.0,0,mañana,1
64148,11.0,0,mañana,1
64149,2.0000000000000004,0,mañana,1
64150,38.0,1,mañana,1
64151,4.000000000000001,0,mañana,1
64152,-1.0000000000000002,0,mañana,1
64153,1.0000000000000002,0,mañana,1
64154,5.0,0,mañana,1
64155,15.0,0,mañana,1
64156,-1.0000000000000002,0,mañana,1
64157,-6.0,0,mañana,1
64158,38.0,1,noche,0
64159,16.000000000000004,1,noche,0
64160,45.0,1,noche,0
64161,3.0,0,noche,0
64162,44.0,1,noche,0
64163,10.0,0,noche,0
64164,4.000000000000001,0,noche,0
64165,42.0,1,noche,0
64166,62.00000000000001,1,noche,0
64167,16.000000000000004,1,noche,0
64168,42.0,1,noche,0
64169,56.0,1,noche,0
64170,29.0,1,noche,1
64171,45.0,1,noche,1
64172,40.0,1,noche,1
64173,53.0,1,noche,1
64174,49.0,1,noche,1
64175,3.0,0,noche,1
64176,-3.0,0,noche,1
64177,0.0,0,noche,1
64178,106.0,1,noche,1
64179,15.0,0,noche,1
64180,2.0000000000000004,0,noche,1
64181,37.0,1,noche,1
64182,118.0,1,noche,1
64183,3.0,0,noche,1
64184,13.0,0,tarde,0
64185,-2.0000000000000004,0,tarde,0
64186,-1.0000000000000002,0,tarde,0
64187,13.0,0,tarde,0
64188,11.0,0,tarde,0
64189,22.0,1,tarde,0
64190,7.0,0,tarde,0
64191,7.0,0,tarde,0
64192,20.0,1,tarde,0
64193,0.0,0,tarde,0
64194,16.000000000000004,1,tarde,0
64195,13.0,0,tarde,0
64196,19.0,1,tarde,0
64197,11.0,0,tarde,0
64198,17.000000000000004,1,tarde,0
64199,13.0,0,tarde,1
64200,35.0,1,tarde,1
64201,0.0,0,tarde,1
64202,46.0,1,tarde,1
64203,108.0,1,tarde,1
64204,44.0,1,tarde,1
64205,12.0,0,tarde,1
64206,-2.0000000000000004,0,tarde,1
64207,1.0000000000000002,0,tarde,1
64208,6.0,0,tarde,1
64209,22.0,1,tarde,1
64210,32.00000000000001,1,tarde,1
64211,5.0,0,tarde,1
64212,0.0,0,tarde,1
64213,40.0,1,tarde,0
64214,6.0,0,tarde,0
64215,-2.0000000000000004,0,tarde,0
64216,-1.0000000000000002,0,tarde,0
64217,46.0,1,tarde,0
64218,12.0,0,tarde,0
64219,4.000000000000001,0,tarde,0
64220,35.0,1,tarde,0
64221,1.0000000000000002,0,tarde,0
64222,-3.0,0,tarde,0
64223,40.0,1,tarde,0
64224,4.000000000000001,0,tarde,0
64225,17.000000000000004,1,tarde,0
64226,12.0,0,tarde,0
64227,40.0,1,tarde,0
64228,12.0,0,tarde,1
64229,3.0,0,tarde,1
64230,97.0,1,tarde,1
64231,34.00000000000001,1,tarde,1
64232,41.0,1,tarde,1
64233,25.0,1,tarde,1
64234,-5.0,0,tarde,1
64235,-2.0000000000000004,0,tarde,1
64236,-5.0,0,tarde,1
64237,30.0,1,tarde,1
64238,-2.0000000000000004,0,tarde,1
64239,7.0,0,tarde,1
64240,38.0,1,tarde,1
64241,84.0,1,tarde,1
64242,-2.0000000000000004,0,tarde,1
64243,12.0,0,tarde,0
64244,5.0,0,tarde,0
64245,1.0000000000000002,0,tarde,0
64246,18.0,1,tarde,0
64247,0.0,0,tarde,0
64248,5.0,0,tarde,0
64249,-5.0,0,tarde,0
64250,8.000000000000002,0,tarde,0
64251,-5.0,0,tarde,0
64252,24.0,1,tarde,0
64253,29.0,1,tarde,0
64254,48.0,1,tarde,0
64255,44.0,1,tarde,0
64256,35.0,1,tarde,0
64257,99.0,1,tarde,1
64258,40.0,1,tarde,1
64259,17.000000000000004,1,tarde,1
64260,82.0,1,tarde,1
64261,37.0,1,tarde,1
64262,1.0000000000000002,0,tarde,1
64263,7.0,0,tarde,1
64264,23.0,1,tarde,1
64265,44.0,1,tarde,1
64266,48.0,1,tarde,1
64267,92.0,1,tarde,1
64268,12.0,0,tarde,1
64269,-1.0000000000000002,0,tarde,1
64270,29.0,1,tarde,0
64271,2.0000000000000004,0,tarde,0
64272,2.0000000000000004,0,tarde,0
64273,3.0,0,tarde,0
64274,1.0000000000000002,0,mañana,0
64275,9.0,0,tarde,0
64276,106.0,1,tarde,1
64277,2.0000000000000004,0,mañana,1
64278,25.0,1,tarde,1
64279,-5.0,0,tarde,1
64280,17.000000000000004,1,mañana,1
64281,10.0,0,tarde,1
64282,-1.0000000000000002,0,tarde,1
64283,4.000000000000001,0,mañana,0
64284,19.0,1,mañana,0
64285,12.0,0,mañana,1
64286,23.0,1,mañana,1
64287,29.0,1,mañana,1
64288,0.0,0,mañana,1
64289,0.0,0,mañana,1
64290,11.0,0,noche,0
64291,-1.0000000000000002,0,noche,0
64292,6.0,0,noche,0
64293,3.0,0,noche,0
64294,12.0,0,noche,0
64295,9.0,0,noche,1
64296,21.0,1,noche,1
64297,15.0,0,mañana,0
64298,39.0,1,noche,1
64299,0.0,0,mañana,1
64300,-6.0,0,noche,1
64301,0.0,0,mañana,1
64302,3.0,0,noche,1
64303,18.0,1,noche,0
64304,29.0,1,noche,1
64305,18.0,1,noche,1
64306,4.000000000000001,0,noche,1
64307,25.0,1,noche,1
64308,10.0,0,noche,1
64309,46.0,1,mañana,0
64310,38.0,1,mañana,0
64311,39.0,1,mañana,1
64312,8.000000000000002,0,mañana,1
64313,43.0,1,mañana,1
64314,10.0,0,mañana,1
64315,11.0,0,mañana,1
64316,23.0,1,mañana,1
64317,5.0,0,mañana,1
64318,14.0,0,tarde,0
64319,3.0,0,tarde,0
64320,4.000000000000001,0,tarde,0
64321,12.0,0,tarde,0
64322,53.0,1,tarde,0
64323,6.0,0,tarde,0
64324,2.0000000000000004,0,tarde,0
64325,6.0,0,tarde,0
64326,1.0000000000000002,0,tarde,0
64327,8.000000000000002,0,tarde,0
64328,6.0,0,tarde,0
64329,149.0,1,tarde,0
64330,105.0,1,tarde,0
64331,31.000000000000004,1,tarde,0
64332,66.00000000000001,1,tarde,1
64333,22.0,1,tarde,1
64334,58.0,1,tarde,1
64335,43.0,1,tarde,1
64336,147.0,1,tarde,1
64337,59.0,1,tarde,1
64338,105.0,1,tarde,1
64339,20.0,1,tarde,1
64340,47.0,1,tarde,1
64341,5.0,0,tarde,1
64342,56.0,1,tarde,1
64343,25.0,1,tarde,1
64344,19.0,1,tarde,1
64345,21.0,1,tarde,1
64346,24.0,1,tarde,1
64347,19.0,1,tarde,1
64348,6.0,0,mañana,0
64349,0.0,0,mañana,0
64350,0.0,0,mañana,0
64351,0.0,0,mañana,0
64352,13.0,0,mañana,0
64353,10.0,0,mañana,0
64354,2.0000000000000004,0,mañana,0
64355,3.0,0,mañana,0
64356,8.000000000000002,0,mañana,0
64357,30.0,1,mañana,0
64358,16.000000000000004,1,mañana,0
64359,27.0,1,mañana,0
64360,28.0,1,mañana,0
64361,114.0,1,mañana,0
64362,12.0,0,mañana,0
64363,52.0,1,mañana,1
64364,15.0,0,mañana,1
64365,14.0,0,mañana,1
64366,30.0,1,mañana,1
64367,54.0,1,mañana,1
64368,16.000000000000004,1,mañana,1
64369,14.0,0,mañana,1
64370,12.0,0,mañana,1
64371,9.0,0,mañana,1
64372,9.0,0,mañana,1
64373,5.0,0,mañana,1
64374,10.0,0,mañana,1
64375,12.0,0,mañana,1
64376,0.0,0,mañana,1
64377,-5.0,0,mañana,1
64378,19.0,1,mañana,1
64379,-1.0000000000000002,0,noche,0
64380,7.0,0,noche,0
64381,-1.0000000000000002,0,noche,0
64382,7.0,0,noche,0
64383,21.0,1,noche,0
64384,5.0,0,noche,0
64385,20.0,1,noche,0
64386,2.0000000000000004,0,noche,0
64387,18.0,1,noche,0
64388,98.0,1,noche,0
64389,21.0,1,noche,0
64390,45.0,1,noche,0
64391,60.0,1,noche,1
64392,19.0,1,noche,1
64393,26.0,1,noche,1
64394,34.00000000000001,1,noche,1
64395,20.0,1,noche,1
64396,32.00000000000001,1,noche,1
64397,54.0,1,noche,1
64398,15.0,0,noche,1
64399,7.0,0,noche,1
64400,2.0000000000000004,0,noche,1
64401,40.0,1,noche,1
64402,9.0,0,noche,1
64403,58.0,1,noche,1
64404,24.0,1,noche,1
64405,37.0,1,noche,1
64406,12.0,0,noche,1
64407,5.0,0,tarde,1
64408,62.00000000000001,1,noche,1
64409,53.0,1,mañana,1
64410,3.0,0,mañana,0
64411,7.0,0,mañana,0
64412,10.0,0,mañana,0
64413,14.0,0,mañana,0
64414,34.00000000000001,1,mañana,1
64415,5.0,0,mañana,1
64416,1.0000000000000002,0,mañana,1
64417,0.0,0,mañana,1
64418,5.0,0,mañana,1
64419,7.0,0,mañana,0
64420,5.0,0,noche,0
64421,12.0,0,mañana,0
64422,34.00000000000001,1,noche,0
64423,1.0000000000000002,0,mañana,0
64424,1.0000000000000002,0,noche,1
64425,6.0,0,mañana,1
64426,-2.0000000000000004,0,noche,1
64427,15.0,0,mañana,1
64428,-1.0000000000000002,0,0,0
64429,-6.0,0,0,0
64430,0.0,0,0,1
64431,-4.000000000000001,0,tarde,0
64432,44.0,1,tarde,0
64433,1.0000000000000002,0,tarde,0
64434,42.0,1,tarde,0
64435,0.0,0,tarde,0
64436,10.0,0,tarde,0
64437,0.0,0,tarde,1
64438,10.0,0,tarde,1
64439,6.0,0,tarde,1
64440,-3.0,0,tarde,1
64441,3.0,0,tarde,1
64442,8.000000000000002,0,tarde,0
64443,7.0,0,tarde,0
64444,15.0,0,tarde,1
64445,14.0,0,tarde,0
64446,0.0,0,tarde,0
64447,-2.0000000000000004,0,tarde,0
64448,0.0,0,tarde,0
64449,19.0,1,tarde,1
64450,11.0,0,tarde,1
64451,25.0,1,tarde,1
64452,11.0,0,tarde,1
64453,5.0,0,tarde,1
64454,16.000000000000004,1,tarde,0
64455,13.0,0,mañana,0
64456,1.0000000000000002,0,tarde,0
64457,0.0,0,tarde,0
64458,6.0,0,0,0
64459,7.0,0,tarde,1
64460,21.0,1,tarde,1
64461,1.0000000000000002,0,tarde,1
64462,7.0,0,tarde,1
64463,2.0000000000000004,0,noche,0
64464,4.000000000000001,0,noche,1
64465,-2.0000000000000004,0,noche,0
64466,37.0,1,noche,0
64467,2.0000000000000004,0,noche,0
64468,4.000000000000001,0,noche,0
64469,10.0,0,noche,1
64470,26.0,1,noche,1
64471,26.0,1,noche,1
64472,17.000000000000004,1,noche,1
64473,13.0,0,noche,0
64474,6.0,0,noche,0
64475,49.0,1,noche,0
64476,38.0,1,noche,1
64477,1.0000000000000002,0,noche,1
64478,7.0,0,noche,0
64479,3.0,0,noche,0
64480,29.0,1,noche,0
64481,3.0,0,mañana,0
64482,57.0,1,noche,0
64483,13.0,0,noche,0
64484,-6.0,0,noche,1
64485,5.0,0,noche,1
64486,7.0,0,mañana,1
64487,6.0,0,noche,1
64488,2.0000000000000004,0,noche,1
64489,8.000000000000002,0,mañana,1
64490,56.0,1,noche,0
64491,4.000000000000001,0,noche,0
64492,46.0,1,noche,0
64493,5.0,0,noche,0
64494,9.0,0,noche,0
64495,26.0,1,noche,0
64496,3.0,0,noche,0
64497,8.000000000000002,0,noche,0
64498,9.0,0,noche,0
64499,6.0,0,noche,1
64500,47.0,1,noche,1
64501,5.0,0,noche,1
64502,7.0,0,noche,1
64503,-1.0000000000000002,0,noche,1
64504,0.0,0,mañana,0
64505,-2.0000000000000004,0,mañana,0
64506,0.0,0,mañana,0
64507,1.0000000000000002,0,mañana,0
64508,4.000000000000001,0,mañana,0
64509,6.0,0,mañana,0
64510,2.0000000000000004,0,mañana,0
64511,9.0,0,mañana,0
64512,-1.0000000000000002,0,mañana,0
64513,12.0,0,mañana,0
64514,-2.0000000000000004,0,mañana,0
64515,9.0,0,mañana,1
64516,-4.000000000000001,0,mañana,1
64517,2.0000000000000004,0,mañana,1
64518,2.0000000000000004,0,mañana,1
64519,-1.0000000000000002,0,mañana,1
64520,8.000000000000002,0,mañana,1
64521,-3.0,0,mañana,1
64522,2.0000000000000004,0,mañana,1
64523,2.0000000000000004,0,mañana,1
64524,2.0000000000000004,0,mañana,1
64525,1.0000000000000002,0,mañana,1
64526,0.0,0,mañana,1
64527,3.0,0,tarde,0
64528,-3.0,0,tarde,0
64529,18.0,1,tarde,1
64530,33.00000000000001,1,tarde,1
64531,0.0,0,mañana,0
64532,6.0,0,mañana,0
64533,23.0,1,mañana,1
64534,12.0,0,mañana,1
64535,5.0,0,tarde,0
64536,1.0000000000000002,0,tarde,0
64537,5.0,0,tarde,0
64538,3.0,0,tarde,0
64539,14.0,0,noche,0
64540,11.0,0,tarde,0
64541,8.000000000000002,0,tarde,1
64542,4.000000000000001,0,tarde,1
64543,18.0,1,noche,1
64544,22.0,1,tarde,1
64545,10.0,0,tarde,1
64546,7.0,0,tarde,1
64547,11.0,0,noche,1
64548,10.0,0,tarde,1
64549,-3.0,0,mañana,1
64550,-1.0000000000000002,0,noche,0
64551,6.0,0,noche,0
64552,0.0,0,noche,0
64553,8.000000000000002,0,noche,0
64554,20.0,1,noche,0
64555,10.0,0,noche,0
64556,7.0,0,noche,0
64557,3.0,0,noche,0
64558,5.0,0,noche,0
64559,-2.0000000000000004,0,noche,1
64560,12.0,0,noche,1
64561,3.0,0,noche,1
64562,34.00000000000001,1,noche,1
64563,12.0,0,noche,1
64564,-1.0000000000000002,0,noche,1
64565,-3.0,0,noche,1
64566,3.0,0,noche,1
64567,8.000000000000002,0,noche,0
64568,1.0000000000000002,0,noche,0
64569,-1.0000000000000002,0,noche,0
64570,8.000000000000002,0,noche,0
64571,23.0,1,noche,0
64572,2.0000000000000004,0,noche,1
64573,0.0,0,noche,1
64574,1.0000000000000002,0,noche,0
64575,5.0,0,noche,0
64576,1.0000000000000002,0,noche,0
64577,0.0,0,noche,0
64578,0.0,0,noche,0
64579,-3.0,0,noche,0
64580,9.0,0,noche,0
64581,10.0,0,noche,0
64582,3.0,0,noche,0
64583,27.0,1,noche,0
64584,-2.0000000000000004,0,noche,1
64585,0.0,0,noche,1
64586,4.000000000000001,0,noche,1
64587,2.0000000000000004,0,noche,1
64588,-2.0000000000000004,0,noche,1
64589,4.000000000000001,0,noche,1
64590,109.0,1,noche,1
64591,6.0,0,noche,1
64592,-5.0,0,noche,1
64593,0.0,0,noche,1
64594,0.0,0,tarde,0
64595,4.000000000000001,0,tarde,0
64596,34.00000000000001,1,tarde,1
64597,10.0,0,tarde,1
64598,3.0,0,mañana,0
64599,12.0,0,mañana,0
64600,7.0,0,mañana,0
64601,4.000000000000001,0,mañana,0
64602,5.0,0,mañana,0
64603,5.0,0,mañana,0
64604,4.000000000000001,0,mañana,0
64605,8.000000000000002,0,mañana,0
64606,-1.0000000000000002,0,mañana,0
64607,1.0000000000000002,0,mañana,0
64608,11.0,0,mañana,0
64609,0.0,0,mañana,0
64610,1.0000000000000002,0,mañana,0
64611,-1.0000000000000002,0,mañana,0
64612,7.0,0,mañana,0
64613,11.0,0,mañana,1
64614,5.0,0,mañana,1
64615,8.000000000000002,0,mañana,1
64616,1.0000000000000002,0,mañana,1
64617,2.0000000000000004,0,mañana,1
64618,4.000000000000001,0,mañana,1
64619,40.0,1,mañana,1
64620,15.0,0,mañana,1
64621,-2.0000000000000004,0,mañana,1
64622,-2.0000000000000004,0,mañana,1
64623,2.0000000000000004,0,mañana,1
64624,1.0000000000000002,0,mañana,1
64625,0.0,0,mañana,1
64626,1.0000000000000002,0,mañana,1
64627,1.0000000000000002,0,mañana,1
64628,1.0000000000000002,0,mañana,1
64629,3.0,0,mañana,0
64630,-7.0,0,mañana,0
64631,-2.0000000000000004,0,mañana,0
64632,22.0,1,mañana,0
64633,-1.0000000000000002,0,mañana,0
64634,5.0,0,mañana,0
64635,9.0,0,mañana,0
64636,-1.0000000000000002,0,mañana,0
64637,6.0,0,mañana,0
64638,11.0,0,mañana,0
64639,17.000000000000004,1,mañana,0
64640,1.0000000000000002,0,mañana,1
64641,6.0,0,mañana,1
64642,2.0000000000000004,0,mañana,1
64643,2.0000000000000004,0,mañana,1
64644,2.0000000000000004,0,mañana,1
64645,1.0000000000000002,0,mañana,1
64646,-2.0000000000000004,0,mañana,1
64647,4.000000000000001,0,mañana,1
64648,1.0000000000000002,0,mañana,1
64649,3.0,0,mañana,0
64650,2.0000000000000004,0,mañana,0
64651,7.0,0,mañana,0
64652,6.0,0,mañana,0
64653,29.0,1,mañana,1
64654,28.0,1,mañana,1
64655,-1.0000000000000002,0,mañana,1
64656,7.0,0,mañana,1
64657,3.0,0,mañana,0
64658,5.0,0,mañana,0
64659,0.0,0,mañana,0
64660,-8.000000000000002,0,mañana,0
64661,0.0,0,mañana,0
64662,3.0,0,mañana,0
64663,1.0000000000000002,0,mañana,1
64664,15.0,0,mañana,1
64665,3.0,0,mañana,1
64666,9.0,0,mañana,1
64667,4.000000000000001,0,mañana,1
64668,3.0,0,mañana,1
64669,-1.0000000000000002,0,mañana,1
64670,2.0000000000000004,0,mañana,1
64671,6.0,0,mañana,0
64672,1.0000000000000002,0,mañana,0
64673,29.0,1,mañana,0
64674,-1.0000000000000002,0,mañana,0
64675,-1.0000000000000002,0,mañana,0
64676,-2.0000000000000004,0,mañana,0
64677,0.0,0,mañana,0
64678,0.0,0,mañana,0
64679,1.0000000000000002,0,mañana,0
64680,6.0,0,mañana,0
64681,1.0000000000000002,0,mañana,0
64682,9.0,0,mañana,0
64683,3.0,0,mañana,1
64684,3.0,0,mañana,1
64685,12.0,0,mañana,1
64686,5.0,0,mañana,1
64687,7.0,0,mañana,1
64688,2.0000000000000004,0,mañana,1
64689,-1.0000000000000002,0,mañana,1
64690,-3.0,0,mañana,1
64691,2.0000000000000004,0,mañana,1
64692,1.0000000000000002,0,mañana,1
64693,22.0,1,mañana,1
64694,22.0,1,mañana,1
64695,-6.0,0,noche,0
64696,-4.000000000000001,0,noche,0
64697,-2.0000000000000004,0,noche,1
64698,7.0,0,noche,1
64699,11.0,0,tarde,0
64700,2.0000000000000004,0,mañana,0
64701,5.0,0,tarde,0
64702,-3.0,0,mañana,0
64703,2.0000000000000004,0,tarde,1
64704,2.0000000000000004,0,mañana,1
64705,0.0,0,tarde,1
64706,-8.000000000000002,0,mañana,1
64707,-4.000000000000001,0,tarde,1
64708,0.0,0,tarde,0
64709,1.0000000000000002,0,tarde,0
64710,2.0000000000000004,0,tarde,0
64711,17.000000000000004,1,tarde,0
64712,4.000000000000001,0,tarde,0
64713,-2.0000000000000004,0,tarde,0
64714,10.0,0,tarde,0
64715,18.0,1,tarde,0
64716,-4.000000000000001,0,tarde,0
64717,7.0,0,tarde,0
64718,6.0,0,tarde,1
64719,3.0,0,tarde,1
64720,14.0,0,tarde,1
64721,13.0,0,tarde,1
64722,42.0,1,tarde,1
64723,3.0,0,tarde,1
64724,4.000000000000001,0,tarde,1
64725,13.0,0,tarde,1
64726,5.0,0,tarde,1
64727,3.0,0,tarde,1
64728,7.0,0,tarde,1
64729,7.0,0,tarde,0
64730,1.0000000000000002,0,tarde,0
64731,2.0000000000000004,0,tarde,0
64732,-3.0,0,tarde,0
64733,4.000000000000001,0,tarde,0
64734,-3.0,0,tarde,0
64735,8.000000000000002,0,tarde,0
64736,-2.0000000000000004,0,tarde,0
64737,3.0,0,tarde,0
64738,2.0000000000000004,0,tarde,0
64739,6.0,0,tarde,1
64740,9.0,0,tarde,1
64741,6.0,0,tarde,1
64742,10.0,0,tarde,1
64743,18.0,1,tarde,1
64744,-1.0000000000000002,0,tarde,1
64745,3.0,0,tarde,1
64746,-2.0000000000000004,0,tarde,1
64747,0.0,0,tarde,1
64748,11.0,0,tarde,1
64749,0.0,0,tarde,1
64750,-2.0000000000000004,0,tarde,0
64751,0.0,0,tarde,0
64752,12.0,0,tarde,0
64753,9.0,0,tarde,0
64754,24.0,1,tarde,0
64755,1.0000000000000002,0,tarde,0
64756,68.00000000000001,1,tarde,0
64757,-4.000000000000001,0,tarde,0
64758,1.0000000000000002,0,tarde,0
64759,-4.000000000000001,0,tarde,0
64760,19.0,1,tarde,0
64761,7.0,0,tarde,0
64762,-3.0,0,tarde,0
64763,17.000000000000004,1,tarde,0
64764,7.0,0,tarde,0
64765,4.000000000000001,0,tarde,1
64766,0.0,0,tarde,1
64767,17.000000000000004,1,tarde,1
64768,0.0,0,tarde,1
64769,11.0,0,tarde,1
64770,28.0,1,tarde,1
64771,6.0,0,tarde,1
64772,11.0,0,tarde,1
64773,1.0000000000000002,0,tarde,1
64774,-4.000000000000001,0,tarde,1
64775,4.000000000000001,0,tarde,1
64776,9.0,0,tarde,1
64777,-1.0000000000000002,0,tarde,1
64778,3.0,0,tarde,1
64779,1.0000000000000002,0,tarde,1
64780,0.0,0,noche,0
64781,-4.000000000000001,0,noche,0
64782,0.0,0,noche,0
64783,4.000000000000001,0,noche,0
64784,16.000000000000004,1,noche,0
64785,-5.0,0,noche,0
64786,8.000000000000002,0,noche,1
64787,11.0,0,noche,1
64788,9.0,0,noche,1
64789,0.0,0,noche,1
64790,5.0,0,noche,1
64791,0.0,0,mañana,0
64792,1.0000000000000002,0,mañana,0
64793,-2.0000000000000004,0,mañana,1
64794,-2.0000000000000004,0,mañana,1
64795,-1.0000000000000002,0,mañana,0
64796,-8.000000000000002,0,mañana,0
64797,-2.0000000000000004,0,mañana,0
64798,2.0000000000000004,0,mañana,0
64799,0.0,0,mañana,0
64800,-3.0,0,mañana,0
64801,17.000000000000004,1,mañana,0
64802,-2.0000000000000004,0,mañana,0
64803,-1.0000000000000002,0,mañana,0
64804,6.0,0,mañana,0
64805,8.000000000000002,0,mañana,0
64806,4.000000000000001,0,mañana,0
64807,8.000000000000002,0,mañana,0
64808,-1.0000000000000002,0,mañana,1
64809,-3.0,0,mañana,1
64810,4.000000000000001,0,mañana,1
64811,-3.0,0,mañana,1
64812,-1.0000000000000002,0,mañana,1
64813,-3.0,0,mañana,1
64814,8.000000000000002,0,mañana,1
64815,2.0000000000000004,0,mañana,1
64816,6.0,0,mañana,1
64817,-2.0000000000000004,0,mañana,1
64818,3.0,0,mañana,1
64819,-7.0,0,mañana,1
64820,-1.0000000000000002,0,mañana,0
64821,-8.000000000000002,0,mañana,0
64822,8.000000000000002,0,mañana,0
64823,1.0000000000000002,0,mañana,0
64824,3.0,0,mañana,0
64825,3.0,0,mañana,1
64826,1.0000000000000002,0,mañana,1
64827,3.0,0,mañana,0
64828,10.0,0,mañana,0
64829,-3.0,0,mañana,0
64830,4.000000000000001,0,mañana,0
64831,7.0,0,mañana,0
64832,-4.000000000000001,0,mañana,0
64833,0.0,0,mañana,1
64834,0.0,0,mañana,1
64835,17.000000000000004,1,mañana,1
64836,-6.0,0,mañana,1
64837,0.0,0,mañana,1
64838,-6.0,0,mañana,1
64839,7.0,0,mañana,0
64840,0.0,0,mañana,0
64841,14.0,0,mañana,0
64842,11.0,0,mañana,0
64843,2.0000000000000004,0,mañana,0
64844,12.0,0,mañana,0
64845,11.0,0,mañana,0
64846,8.000000000000002,0,mañana,0
64847,4.000000000000001,0,mañana,0
64848,7.0,0,mañana,0
64849,4.000000000000001,0,mañana,1
64850,5.0,0,mañana,1
64851,1.0000000000000002,0,mañana,1
64852,7.0,0,mañana,1
64853,10.0,0,mañana,1
64854,1.0000000000000002,0,mañana,1
64855,17.000000000000004,1,mañana,1
64856,2.0000000000000004,0,mañana,1
64857,4.000000000000001,0,mañana,1
64858,0.0,0,mañana,1
64859,1.0000000000000002,0,mañana,1
64860,10.0,0,mañana,1
